Id,adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
509,0,0,0.001239875,0.00010006,0,0.000117582,8.82E-07,0.107211253,0.140028008,0.247239262,0.015012578,0,0.244186047,3.34
510,0,0,0.005049596,0.000141294,0,0.000308568,9.02E-07,0.081649658,0.166666667,0.248316325,0.013608276,0,0.879194631,6.028571429
511,0,0,1.18E-05,0.000397779,0,1.48E-06,1.81E-06,0.060412209,0.333333333,0.393745543,0.020137403,0,0.021978022,0.75
512,0,0,0.001136503,0.000224207,0,0.00058351,1.14E-06,0.075377836,0.577350269,0.652728105,0.043519414,0,0.125714286,16
513,0,0,0,0,0,0,0,0.111111111,0.707106781,0.818217892,0.07856742,0,0,0
514,0,0,0,2.46E-05,0,0,1.64E-06,0.577350269,0.301511345,0.878861614,0.174077656,0,0,1.5
515,0,0,0.018622017,1.35E-05,0,0.001206375,8.99E-07,0.25819889,0.182574186,0.440773076,0.047140452,0,1.428571429,0.827586207
516,0.087706193,0.001108647,0.015171974,0.003689787,3.48E-05,0.00084636,5.46E-06,0.03400102,0.171498585,0.205499605,0.005831127,1,2.563657407,68.63636364
517,0,0,0.014779775,0.001297911,0,7.86E-05,4.33E-05,0.169030851,0.023911405,0.192942256,0.004041765,0,39.11764706,0.760869565
518,0,0,0.005179276,0.000230675,0,0.000246629,2.91E-05,0.333333333,0.204124145,0.537457479,0.068041382,0,1.125,0.391304348
519,0,0,0.012037552,0.00728241,0,0.001561859,0.000524717,0.25,0.25,0.5,0.0625,0,2.4,2.4
520,0,0,0.004519508,4.02E-05,0,5.35E-05,1.56E-06,0.19245009,0.090909091,0.283359181,0.017495463,0,2.769230769,0.6
521,4.006971141,0.000975565,0.139257066,0.120064089,1.46E-05,0.004591165,4.94E-06,0.00476531,0.121267813,0.126033122,0.000577879,43,17.00858389,11186.13433
522,0,0,0,0.000357173,0,0,1.52E-06,0.40824829,0.229415734,0.637664024,0.093658581,0,0,6.222222222
523,0.168049079,0.011904762,0.01124122,0.024070022,0.011904762,0.01124122,0.000341022,0.141421356,0.707106781,0.848528137,0.1,1,0.204081633,11
524,1.98184518,0.013435701,0.005865476,0.004678287,0.000120178,0.000114761,4.59E-05,0.090166963,0.068358593,0.158525556,0.006163687,7,6.221311475,3.699530516
525,0.087876729,0.004237288,0.004345945,0.0019088,0.000230415,0.000274435,1.04E-05,0.068358593,0.21821789,0.286576483,0.014917068,1,1.76056338,19.25
526,0,0,0.000103972,0.005555556,0,5.21E-05,0.000319693,0.213200716,0.577350269,0.790550986,0.123091491,0,0.047619048,0.5
527,0.806201307,0.012032086,0.036006049,0.003707991,7.95E-05,0.000498856,7.34E-06,0.043519414,0.069673301,0.113192715,0.003032141,9,24.9487666,66.22439024
528,0.714094122,0.006282723,0.024512491,0.009440541,2.67E-05,0.000251552,4.01E-05,0.049813548,0.042333376,0.092146924,0.002108776,6,36.41542289,26.82046679
529,0.838283489,0.002160494,0.00602336,0.004873105,1.35E-05,1.59E-05,3.14E-05,0.103695169,0.084515425,0.188210595,0.008763841,7,42.92391304,24.81294964
530,0.982935973,0.003994674,0.002070867,0.011555188,2.21E-05,7.87E-06,7.49E-05,0.069171446,0.140028008,0.209199455,0.00968594,6,11.69711538,20.56
531,0,0,0.006469012,0.000187822,0,0.000367913,1.15E-06,0.075592895,0.101534617,0.177127511,0.007675296,0,1.586206897,3.8125
532,0.307963891,0.000647249,0.012236522,0.002419659,1.20E-05,4.65E-05,5.46E-05,0.138675049,0.01814885,0.156823899,0.002516793,2,82.54901961,1.420757825
533,0,0,0.000391617,0.001856293,0,8.70E-05,3.04E-06,0.027745683,0.377964473,0.405710156,0.010486883,0,0.06009245,14
534,0,0,0.010251976,0.01014849,0,0.005396283,9.38E-05,0.094491118,0.577350269,0.671841387,0.054554473,0,0.477477477,26.5
535,0.898249123,0.006437768,0.021504271,0.003253584,2.97E-05,0.000399094,3.75E-06,0.029708796,0.061313934,0.091022729,0.001821563,9,11.35689046,50.04528302
536,0,0,0.000115434,0.003597122,0,0.000115434,2.65E-05,0.056343617,0.707106781,0.763450398,0.039840954,0,0.006369427,2
537,1.955291226,0.013333333,0.035372672,0.009737652,9.09E-05,0.000594482,9.00E-06,0.026398184,0.07856742,0.104965604,0.002074037,21,16.85983264,150.5838509
538,0,0,0.002727141,0.000213721,0,0.00021107,2.21E-06,0.106600358,0.2,0.306600358,0.021320072,0,1.885057471,7.791666667
539,0,0,0,0,0,0,0,0.25819889,0.707106781,0.965305671,0.182574186,0,0,0
540,0.639572768,0.008310249,0.020224496,0.005725246,7.81E-05,0.000216365,5.23E-05,0.088045091,0.04485613,0.132901221,0.003949362,6,44.640625,10.90524194
541,0,0,0.000906686,0.000415531,0,0.000906686,4.07E-07,0.038575837,0.707106781,0.745682619,0.027277236,0,0.035767511,50
542,0,0,0.006117468,2.92E-05,0,0.003430145,3.32E-07,0.107211253,0.577350269,0.684561523,0.061898446,0,0.186046512,9
543,16.89179206,0.009322679,0.005028786,0.013223464,1.50E-05,2.82E-05,3.67E-05,0.041594517,0.039163022,0.080757539,0.001628967,98,94.14558059,41.59907834
544,0.561533461,0.000914495,0.028318235,0.013784188,5.72E-05,0.003904637,9.72E-06,0.012517615,0.242535625,0.25505324,0.003035968,6,1.838426579,780.3125
545,1.787959064,0.006918021,0.090741494,0.020475857,9.65E-05,0.002308616,9.25E-06,0.01876797,0.116247639,0.135015609,0.002181732,20,19.36398872,752.8082192
546,1.739526063,0.043771044,0.042959287,0.022376749,0.000615851,0.000456897,0.000330953,0.142857143,0.069006556,0.211863699,0.009858079,13,36.64583333,14.24401914
547,0,0,0.005008923,0.003916387,0,0.000966498,2.10E-06,0.022450663,0.377964473,0.400415136,0.008485553,0,0.726172466,246.5
548,13.80079471,0.125,0.027391817,0.021455542,0.00122803,0.001329135,0.000261992,0.098058068,0.15249857,0.250556638,0.014953715,48,16.51456311,23.85714286
549,0,0,0.000830313,0.000155857,0,0.000830313,2.98E-07,0.044065265,0.707106781,0.751172046,0.031158848,0,0.108949416,58
550,1.327726161,0.00728863,0.045195257,0.007139864,0.000104115,0.001450663,4.12E-06,0.022349508,0.117041147,0.139390655,0.002615812,15,9.632183908,267.6944444
551,0.169731906,0.003496503,0.026569703,0.254801425,0.001754386,0.014511247,0.001566358,0.063887656,0.577350269,0.641237926,0.036885556,1,0.799180328,112.5
552,13.15727277,0.115577889,0.029167002,0.019661666,0.001142602,0.001432697,0.000244948,0.089087081,0.092450033,0.181537113,0.008236104,46,20.192,14.23275862
553,0,0,0.013689576,0.000403115,0,0.000619365,2.30E-06,0.074953169,0.166666667,0.241619836,0.012492195,0,2.604519774,13.34285714
554,0,0,0.004395597,0.000349947,0,0.000524846,1.13E-06,0.052558833,0.229415734,0.281974567,0.012057823,0,0.310249307,6.611111111
555,2.177140824,0.000270013,0.070114249,0.127957799,9.00E-06,0.004175978,4.15E-06,0.003427614,0.179605302,0.183032916,0.000615618,23,5.935441045,16859.36667
556,0.097315935,0.018518519,0.008887761,0.000232717,0.001322751,0.001453402,8.75E-06,0.188982237,0.188982237,0.377964473,0.035714286,1,0.555555556,0.851851852
557,0.770735876,0.0056,0.021882382,0.018348731,0.000120623,0.00104624,3.04E-05,0.028964222,0.142857143,0.171821365,0.004137746,7,4.935348447,126.4791667
558,0.313208489,0.071428571,0.018557087,0.000857577,0.011363636,0.007391797,4.04E-05,0.277350098,0.333333333,0.610683431,0.092450033,2,0.333333333,0.875
559,0,0,0.000341022,5.88E-06,0,0.000341022,4.30E-08,0.088045091,0.707106781,0.795151872,0.062257281,0,0.015625,3
560,0,0,0.013454157,0.000466816,0,0.00070128,4.79E-06,0.121267813,0.160128154,0.281395966,0.019418391,0,2.820895522,10.63157895
561,1.428042419,0.018292683,0.008997492,0.004580013,0.0002079,0.00017431,5.19E-05,0.099014754,0.102597835,0.20161259,0.010158699,9,10.55445545,8.180851064
562,0,0,0.005706205,2.88E-05,0,0.000213007,4.19E-07,0.120385853,0.093250481,0.213636334,0.011226039,0,1.397058824,0.842105263
563,0.654260692,0.028571429,0.015311843,0.009327053,0.000771605,0.001156775,0.000175545,0.122169444,0.117041147,0.239210592,0.014298852,4,4.196969697,4.291666667
564,3.476657691,0.058333333,0.013451801,0.012887383,0.001051051,0.000466019,0.000302067,0.115470054,0.133630621,0.249100675,0.015430335,14,5.878378378,4.327272727
565,0,0,0.009722737,0.000233866,0,0.000491538,4.92E-06,0.149071198,0.076696499,0.225767697,0.011433239,0,2.5,1.00591716
566,0,0,0.000257021,0.002969048,0,1.69E-05,4.32E-06,0.05944383,0.23570226,0.29514609,0.014011045,0,0.117021277,16.52941176
567,0,0,0.004825134,0.000718183,0,0.000205987,1.88E-06,0.048970211,0.136082763,0.185052974,0.006664002,0,0.951923077,8.339622642
568,0.130498253,0.002985075,0.011880234,0.019014818,0.000339789,0.001648112,8.86E-05,0.063245553,0.316227766,0.379473319,0.02,1,1.425702811,53.66666667
569,0.293009231,0.000108747,0.013237118,0.119703321,2.18E-05,0.00290722,8.39E-06,0.006022457,0.40824829,0.414270748,0.002458658,3,1.244069641,6861.8
570,0.115008565,0.001666667,0.004275706,0.008494187,1.42E-05,6.85E-05,4.62E-05,0.048450158,0.079808688,0.128258847,0.003866744,1,4.277647059,11.77564103
571,0,0,0.00234192,0.01673605,0,6.30E-05,0.008659195,0.707106781,0.208514414,0.915621195,0.147441956,0,1,1
572,0.540603451,0.001082544,0.019653303,0.002567754,3.52E-05,5.85E-05,0.000104856,0.179605302,0.016540792,0.196146094,0.002970814,4,117.6666667,0.970169677
573,0,0,0,0.004811727,0,0,2.83E-05,0.188982237,0.447213595,0.636195832,0.084515425,0,0,6
574,8.306783507,0.016079965,0.239202875,0.187451294,0.0001018,0.00292198,5.55E-05,0.014908776,0.07856742,0.093476197,0.001171344,74,56.47443308,1585.807453
575,0,0,0.002701571,9.21E-05,0,0.002701571,1.48E-07,0.040096347,0.707106781,0.747203128,0.028352399,0,0.07568438,47
576,0.88010894,0.008215962,0.036111757,0.004776388,0.000489032,0.000106159,0.000297149,0.23570226,0.042524326,0.278226586,0.01002308,7,115.7058824,3.30615942
577,0.196795989,0.005291005,0.009516211,0.029758907,0.001081081,0.003007605,0.00030353,0.07856742,0.40824829,0.486815711,0.032075015,1,0.254658385,9.8
578,2.700873079,0.031620553,0.028445209,0.064243256,0.001051179,0.00164966,0.000334879,0.046574643,0.176776695,0.223351339,0.008233312,16,3.752173913,59.87096774
579,0,0,0.012648463,0.000228021,0,0.004429849,8.24E-07,0.060745674,0.447213595,0.507959269,0.027166291,0,0.337037037,25
580,0.268214444,0.011363636,0.006698297,0.034410213,0.002312139,0.001719568,0.000357923,0.079555728,0.40824829,0.487804019,0.03247849,2,0.847133758,30.4
581,0,0,0.005911436,0.015503994,0,0.000512047,0.000150536,0.081110711,0.242535625,0.323646336,0.019672237,0,0.986754967,9.5
582,0,0,0.005389362,0.000483717,0,0.000354746,1.44E-05,0.166666667,0.137360564,0.304027231,0.022893427,0,2.257142857,1.519230769
583,0,0,6.99E-05,0.000447968,0,1.00E-05,2.24E-05,0.213200716,0.353553391,0.566754107,0.075377836,0,0.095238095,0.285714286
584,0.117032791,0.003891051,0.007702515,0.006640665,0.000102543,0.000434294,5.30E-05,0.068518871,0.145864991,0.214383862,0.009994505,1,1.825471698,8.413043478
585,0.65620178,0.015730337,0.009392607,0.002774313,0.000145027,0.000165086,1.20E-05,0.060858062,0.075809804,0.136667866,0.004613638,7,10.10408922,16.43352601
586,0.287681526,0.004341534,0.010191678,0.008519742,0.000438596,0.001302437,1.41E-05,0.038291979,0.301511345,0.339803324,0.011545466,3,1.63876652,112.3
587,3.8837523,0.008375989,0.017016045,0.014473801,0.00017344,0.000208262,0.000401507,0.147441956,0.072739297,0.220181253,0.010724824,18,71.13333333,7.882978723
588,0,0,0,0,0,0,0,0.25,0.577350269,0.827350269,0.144337567,0,0,0
589,1.476884893,0.008474576,0.023590011,0.00551565,0.000138052,0.000316902,0.000102519,0.137360564,0.033825505,0.171186069,0.00464629,11,49.71153846,5.229095074
590,0.826575208,0.015384615,0.018526855,0.028990367,0.000185625,0.000218612,0.000350021,0.090535746,0.081923192,0.172458938,0.007416977,5,12.7107438,15.07432432
591,0,0,0.000783417,0.00432084,0,4.53E-05,1.40E-05,0.03496418,0.196116135,0.231080315,0.00685704,0,0.332925337,11.12
592,0.181048442,0.002980626,0.016451293,0.002491344,2.30E-05,0.000333682,7.86E-06,0.045596075,0.075592895,0.12118897,0.003446739,2,8.208333333,23.9137931
593,0.087876729,0.004739336,0.003906807,0.001105155,0.001594896,0.001511818,5.53E-06,0.069171446,0.5,0.569171446,0.034585723,1,0.274038462,20
594,0,0,0,0,0,0,0,0.182574186,0.577350269,0.759924455,0.105409255,0,0,0
595,0.205828274,0.002820874,0.01020961,0.002113964,3.48E-05,0.000568534,4.10E-06,0.042717883,0.103142125,0.145860008,0.004406013,2,3.063985375,26.11827957
596,0,0,0.025966963,9.36E-05,0,0.001728965,2.53E-06,0.166666667,0.21821789,0.384884557,0.036369648,0,3.514285714,6.8
597,0.299225248,0.007263923,0.010315882,0.002885544,8.91E-05,0.000439558,1.26E-05,0.058925565,0.0949158,0.153841365,0.005592967,3,4.017421603,12.43636364
598,0,0,1.95E-05,0.000500527,0,6.51E-06,2.20E-06,0.06681531,0.5,0.56681531,0.033407655,0,0.049327354,4.333333333
599,0.096378391,0.005025126,0.002140534,0.003922088,0.002525253,0.001226872,3.87E-05,0.073323558,0.577350269,0.650673827,0.042333376,1,0.32972973,34.5
600,0,0,0.002354814,3.37E-05,0,7.63E-05,8.06E-07,0.160128154,0.160128154,0.320256308,0.025641026,0,0.631578947,0.710526316
601,2.637885295,0.095588235,0.112768014,0.227983238,0.006878307,0.011709979,0.002845645,0.088045091,0.25819889,0.34624398,0.022733145,13,6.3046875,62.07142857
602,0,0,0.001651375,0.000164465,0,0.000162591,1.11E-06,0.081649658,0.242535625,0.324185283,0.019802951,0,0.322147651,3.0625
603,0,0,4.91E-06,0.00213625,0,2.46E-06,3.63E-05,0.094491118,0.577350269,0.671841387,0.054554473,0,0.018018018,1.5
604,0.086953824,0.002415459,0.017509036,0.001094881,4.09E-05,0.000111622,1.59E-05,0.119522861,0.05383819,0.173361051,0.006434895,1,31.4057971,6.933139535
605,0.311514787,0.035087719,0.02556923,0.00781294,0.004901961,0.000562244,0.00100236,0.353553391,0.208514414,0.562067805,0.073720978,2,10.42857143,4.090909091
606,0,0,0.012052536,0.04589372,0,0.012052536,0.000804539,0.127000127,0.707106781,0.834106908,0.089802651,0,0.262295082,19
607,0,0,0.015745609,0.001066894,0,0.000596501,3.46E-06,0.054153036,0.118678166,0.172831202,0.006426783,0,5.379411765,26.94285714
608,0,0,0.003561599,0.000583502,0,0.000222666,2.92E-07,0.015929303,0.084215192,0.100144495,0.001341489,0,0.614720812,19.25
609,0.263502987,0.008695652,0.012035549,0.000602991,0.000125649,0.000638766,2.49E-06,0.064415663,0.102597835,0.167013498,0.006608908,3,6.691666667,20.07446809
610,0,0,0.002858717,0.003355951,0,0.000342498,1.09E-05,0.051847585,0.242535625,0.29438321,0.012574886,0,0.258760108,11.8125
611,0,0,0.001094172,6.06E-05,0,0.000128032,1.05E-06,0.144337567,0.144337567,0.288675135,0.020833333,0,2.234042553,3.510638298
612,2.403340476,0.044502618,0.033419256,0.026722902,0.000428816,0.000471321,0.000182289,0.070014004,0.072932496,0.1429465,0.005106296,17,26.71921182,31.06951872
613,0,0,0.000320291,0.002087522,0,5.53E-05,2.01E-05,0.093250481,0.377964473,0.471214954,0.035245369,0,0.122807018,2.333333333
614,2.150387702,0.055555556,0.035320311,0.026580306,0.001383399,0.001666536,0.000180406,0.132453236,0.145864991,0.278318227,0.01932029,14,9.107142857,23.32608696
615,11.44660692,0.043995244,0.03150872,0.018720103,0.000928715,0.000690968,0.000545144,0.169030851,0.070710678,0.239741529,0.011952286,37,33.61764706,7.733668342
616,0.216079684,0.016,0.007193237,0.000102035,0.000536769,0.000416229,2.25E-06,0.149071198,0.110431526,0.259502725,0.01646216,2,3.613636364,2.086419753
617,0,0,0.034731872,0.003851013,0,0.012765599,1.07E-06,0.017195436,0.40824829,0.425443727,0.007020007,0,0.54599231,511.6
618,0,0,0.002593471,0.00058392,0,0.001567325,1.78E-06,0.055727821,0.577350269,0.63307809,0.032174473,0,0.221183801,38.5
619,0,0,0.006065105,9.99E-05,0,8.97E-05,1.29E-06,0.111803399,0.070186241,0.18198964,0.00784706,0,3.379746835,1.321782178
620,0,0,0.022587108,0.000768287,0,0.007478008,1.23E-05,0.11250879,0.40824829,0.520757081,0.045931521,0,0.564102564,9.4
621,21.81950879,0.006903353,0.00325469,0.011517079,4.14E-06,8.73E-06,2.62E-05,0.023446804,0.023945657,0.047392461,0.000561449,133,101.2530253,51.20481928
622,0.779754022,0.012084592,0.026482598,0.003950893,7.71E-05,0.000665942,1.19E-05,0.048853197,0.06401844,0.112871637,0.003127505,8,14.6507177,28.77777778
623,0.261641515,0.01459854,0.010839777,0.000534852,0.000430293,0.000233126,9.94E-06,0.136082763,0.109108945,0.245191709,0.014847847,2,8.58490566,6.445783133
624,0.087876729,0.003623188,0.013797768,0.000938362,0.000171174,0.000950386,3.90E-06,0.063757671,0.204124145,0.267881817,0.01301448,1,2.412244898,28.47826087
625,0,0,0.004021091,0.000102786,0,0.001565501,6.54E-07,0.092847669,0.40824829,0.50109596,0.037904902,0,0.130434783,9
626,0,0,0.000559533,0.005438711,0,0.000192918,5.60E-06,0.026726124,0.5,0.526726124,0.013363062,0,0.15582559,75.33333333
627,0,0,0.017072727,7.73E-05,0,0.017072727,2.95E-07,0.062994079,0.707106781,0.77010086,0.04454354,0,0.211155378,59
628,0.087876729,0.010416667,0.001083693,0.00013095,0.000428816,3.05E-05,2.50E-06,0.25,0.149071198,0.399071198,0.0372678,1,3.933333333,3.886363636
629,0,0,0.005794685,0.003972618,0,0.000515341,3.65E-05,0.079056942,0.229415734,0.308472675,0.018136906,0,0.761006289,6.722222222
630,0,0,2.54E-07,0.000153257,0,8.46E-08,4.10E-06,0.171498585,0.5,0.671498585,0.085749293,0,0.03030303,0.333333333
631,4.782339579,0.124352332,0.081307782,0.09384677,0.00245098,0.00202888,0.002069402,0.208514414,0.125,0.333514414,0.026064302,24,21.27272727,19.85714286
632,0,0,0.000608643,0.000665336,0,0.000608643,1.23E-05,0.136082763,0.707106781,0.843189545,0.096225045,0,0.018867925,1
633,0.400424295,0.013333333,0.007146076,0.007572501,0.000175323,0.000123998,6.90E-05,0.076923077,0.085749293,0.162672369,0.006596099,4,7.101190476,9.377777778
634,1.977228824,0.005927682,0.038167207,0.022149185,9.68E-05,0.001081214,1.31E-05,0.017342199,0.125988158,0.143330357,0.002184912,20,10.73676294,577.4193548
635,3.7085308,0.000212026,0.000274395,0.001212249,2.27E-07,8.12E-07,2.19E-06,0.037011661,0.031450273,0.068461934,0.001164027,20,34.62139918,8.212871287
636,0.140714144,0.006896552,0.001945924,0.008519705,0.001190476,0.000331995,8.03E-05,0.267261242,0.377964473,0.645225715,0.101015254,1,0.307692308,10.16666667
637,0,0,0.000433327,0.015625,0,0.000433327,0.000719166,0.19245009,0.707106781,0.899556871,0.136082763,0,0.076923077,2
638,1.619978819,0.145454545,0.120125677,0.067521994,0.008064516,0.008614314,0.002302691,0.188982237,0.176776695,0.365758932,0.033407655,8,10.74074074,12.03225806
639,0.08801954,0.002012072,0.003230478,0.001232251,0.000115741,0.000280646,2.99E-06,0.04637389,0.229415734,0.275789623,0.0106389,1,0.592672414,16.5
640,0.227559807,0.005494505,0.036977565,0.015420217,0.000452489,0.012205299,0.000240381,0.079808688,0.377964473,0.457773161,0.030164849,1,1.153846154,5.166666667
641,0.890929109,0.004362579,0.024665781,0.005859855,4.40E-05,0.000629205,3.50E-06,0.024175474,0.097590007,0.121765481,0.002359285,9,8.38128655,176.8076923
642,0.388979417,0.009756098,0.012129516,0.002809569,9.61E-05,0.000146644,1.34E-05,0.067573738,0.076028592,0.14360233,0.005137536,4,15.31651376,23.61627907
643,0,0,0.000822914,2.77E-05,0,0.000822914,3.35E-07,0.110431526,0.707106781,0.817538307,0.078086881,0,0.037037037,3
644,2.13282228,0.004500927,0.004293818,0.012271056,8.41E-06,2.47E-05,3.54E-05,0.039872611,0.060192927,0.100065538,0.002400049,17,50.73726115,42.29454545
645,2.477769933,0.019721578,0.004627147,0.008880514,0.000257311,0.000223597,2.93E-05,0.577350269,0.109108945,0.686459214,0.062994079,17,31,24.8313253
646,11.01447099,0.047378395,0.05010419,0.04075368,0.000257202,0.000179811,0.000328819,0.086710997,0.038348249,0.125059246,0.003325215,75,140.2045455,32.05301915
647,0,0,0.001241264,3.06E-06,0,0.000427251,3.87E-08,0.127000127,0.5,0.627000127,0.063500064,0,0.098360656,2.333333333
648,0.423964328,0.005825243,0.013271952,0.024753551,0.000456969,0.001957493,7.16E-05,0.047673129,0.267261242,0.314934371,0.01274118,3,1.143507973,49.69230769
649,0,0,0.000667119,0.004437758,0,0.000337182,3.46E-05,0.090166963,0.577350269,0.667517233,0.052057921,0,0.262295082,18
650,0.272613265,0.009569378,0.006390787,0.001433097,0.000181159,0.000319244,1.59E-05,0.102597835,0.101534617,0.204132452,0.010417232,2,1.978723404,5.90625
