adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0.540124725,0.009677419,0.100469779,0.220939856,0.00140056,0.030368558,0.000965448,0.057448499,0.353553391,0.41100189,0.020311112,3,2.529801325,110.8571429
0.489286029,0.000124614,0.055976069,0.065096928,5.94E-06,0.014388915,2.61E-06,0.004999,0.213200716,0.218199717,0.00106579,5,2.422241659,4631.428571
0,0,0.631417118,1,0,0.631417118,0.000116347,0.010785786,0.707106781,0.717892567,0.007626702,0,1,8595
0.266833554,4.99E-05,0.074120398,0.170055785,8.31E-06,0.037367039,6.54E-06,0.004999,0.377964473,0.382963473,0.001889445,2,1.020592278,6825.166667
3.54679997,0.00220175,0.058657688,0.054399634,3.61E-05,0.006623105,5.17E-06,0.007621606,0.127000127,0.134621733,0.000967945,38,8.793307773,2485.704918
0,0,0.0497958,0.018139218,0,0.004497208,5.30E-05,0.055215763,0.12803688,0.183252643,0.007069654,0,6.559633028,37.28333333
1.631502287,0.001256138,0.033244502,0.046608143,4.84E-05,0.012966185,1.65E-05,0.010697788,0.19245009,0.203147878,0.00205879,11,1.571363168,528.8461538
1.268581782,0.000935673,0.030370692,0.044220429,2.76E-05,0.007294765,5.72E-06,0.008972309,0.169030851,0.17800316,0.001516597,12,2.705096208,1081.588235
0.724680799,0.000612136,0.043272023,0.087022567,3.40E-05,0.006241759,7.41E-06,0.008751751,0.229415734,0.238167484,0.002007789,8,4.229184221,3069.444444
0.740162174,0.004555809,0.007648274,0.008858079,1.52E-05,0.000334993,5.08E-05,0.047245559,0.046028731,0.09327429,0.002174653,6,12.51230425,9.95329087
22.43084049,0.022215236,0.144582394,0.076928679,5.07E-05,0.00136918,1.84E-05,0.010380685,0.047140452,0.057521137,0.00048935,212,82.61321263,1714.318486
0.276551377,0.003045685,0.05065638,0.046518181,0.000124611,0.006095829,4.86E-05,0.032241294,0.196116135,0.228357429,0.006323038,3,7.10301769,274.68
91.30351313,0.015351729,0.004290063,0.013456702,4.33E-06,1.98E-05,9.08E-06,0.015992326,0.024761276,0.040753601,0.00039599,553,260.345101,153.497546
5.891673963,0.015834675,0.072556435,0.02965499,7.13E-05,0.001131945,1.35E-05,0.01685021,0.065372045,0.082222255,0.001101533,59,36.29054246,553.5751073
0,0,0.223631331,1,0,0.223631331,2.49E-05,0.004999,0.707106781,0.712105781,0.003534827,0,1,40108
5.060821384,0.013076644,0.007417686,0.01774427,1.85E-05,0.000186903,1.59E-05,0.026509257,0.092057462,0.118566718,0.002440375,36,21.38607595,134.5470085
2.656696281,0.033726813,0.024012346,0.021166296,0.000214754,0.000359319,9.77E-05,0.061199006,0.076696499,0.137895505,0.00469375,20,28.2556391,38.5739645
0.451692481,9.97E-05,0.046186887,0.073085628,5.54E-06,0.014327173,3.39E-06,0.004999,0.229415734,0.234414734,0.001146849,4,1.65168062,3684
0,0,0.300538546,1,0,0.300538546,5.80E-05,0.007621606,0.707106781,0.714728387,0.005389289,0,1,17236
0,0,0.757615747,1,0,0.757615747,0.000337838,0.018405254,0.707106781,0.725512036,0.01301448,0,1,2960
23.1005588,0.013021023,0.015671882,0.021706171,1.58E-05,0.000262973,1.32E-05,0.008751751,0.039528471,0.048280221,0.000345943,179,21.20880889,417.2660407
0,0,0.120705162,0.259675593,0,0.081094742,2.99E-05,0.010697788,0.447213595,0.457911383,0.004784196,0,1.2452787,2722.5
3.679759117,0.000971503,0.051278779,0.042949574,1.30E-05,0.005101753,2.14E-06,0.004999,0.114707867,0.119706867,0.000573425,39,6.94632013,3720.586667
19.22696125,0.084392015,0.018139402,0.066156465,0.000361213,0.000517234,0.00017803,0.034060135,0.122169444,0.15622958,0.004161108,93,11.80255517,102.6818182
10.78743607,0.056097561,0.04001079,0.024872942,0.000350788,0.000249972,0.000167411,0.078326045,0.069673301,0.147999346,0.005457234,69,108.9814815,40.07317073
0.073830359,0.000282167,0.049674423,0.203753949,5.65E-05,0.020925608,5.76E-05,0.016835876,0.40824829,0.425084166,0.006873217,1,1.650127587,1168.4
0.478851357,0.000124629,0.047381103,0.086823501,7.79E-06,0.015045505,3.84E-06,0.004999,0.242535625,0.247534625,0.001212436,5,1.860602274,4673.4375
1.720955921,0.000473485,0.050029848,0.05723619,1.21E-05,0.007538326,2.32E-06,0.004999,0.158113883,0.163112883,0.000790411,19,4.340622267,4467.538462
0.160260745,0.009661836,0.050872904,0.092487197,0.000846024,0.024287356,0.000483549,0.074124932,0.277350098,0.35147503,0.020558557,2,2.342541436,40.66666667
0,0,0.138833813,0.509043928,0,0.105015193,0.003160439,0.081110711,0.577350269,0.65846098,0.046829291,0,1.033112583,85
0.534959271,0.000124635,0.057070474,0.086885429,8.90E-06,0.018456682,4.40E-06,0.004999,0.25819889,0.26319789,0.001290736,5,1.843883544,5292.857143
32.92136118,0.016464471,0.009550421,0.009931957,8.64E-06,0.000113004,8.92E-06,0.008751751,0.021826987,0.030578737,0.000191024,247,28.66503255,178.1048618
0.090699982,0.00068918,0.078786351,0.335582551,0.000230044,0.048987146,0.000231627,0.026509257,0.5,0.526509257,0.013254628,1,1.284106892,624
0,0,0.319481332,1,0,0.319481332,0.00011439,0.010697788,0.707106781,0.717804569,0.007564478,0,1,8742
4.101768263,0.002489579,0.055929101,0.04549419,3.16E-05,0.005296909,4.29E-06,0.007621606,0.111803399,0.119425005,0.000852121,43,9.914139654,2164.316456
4.571386618,0.002767049,0.045217133,0.032504918,1.75E-05,0.002791377,4.04E-06,0.007621606,0.079056942,0.086678547,0.000602541,48,12.98483792,1408.446541
0.146533594,0.003076923,0.051191995,0.145068633,0.000350508,0.018282154,0.000530662,0.057073015,0.316227766,0.373300781,0.018048072,1,2.039215686,72.44444444
3.710875163,0.010571523,0.028557767,0.033328825,0.00010711,0.001451169,2.76E-05,0.018559936,0.099014754,0.117574691,0.001837708,32,9.297036527,276.5742574
0,0,0.319481332,1,0,0.319481332,0.00011439,0.010697788,0.707106781,0.717804569,0.007564478,0,1,8742
12.20944615,0.024299065,0.02128804,0.040390429,0.000131362,0.000760387,4.81E-05,0.017122183,0.083624201,0.100746384,0.001431829,91,12.40557185,277.7112676
2.406122142,0.001945828,0.06017491,0.040789301,2.79E-05,0.004581095,4.99E-06,0.008972309,0.118678166,0.127650475,0.001064817,25,9.442315434,1733.142857
476.2390785,0.211203835,0.0119447,0.148544326,5.89E-05,7.57E-05,3.71E-05,0.010380685,0.089442719,0.099823404,0.000928477,2379,72.63605992,2603.951613
0.271580302,0.000174024,0.105252009,0.193467229,2.90E-05,0.058352213,1.30E-05,0.007621606,0.377964473,0.385586079,0.002880696,3,1.382595562,3972.666667
9.052616876,0.014347937,0.008181571,0.048110057,4.91E-05,0.000363246,3.10E-05,0.017122183,0.174077656,0.191199839,0.00298059,56,6.221994135,289.59375
3.386771716,0.050980392,0.053752672,0.04217265,0.000520833,0.002014891,0.000164338,0.054232614,0.090909091,0.145141705,0.004930238,26,16.42772861,61.25
0.751233703,0.002179243,0.04608257,0.019399926,2.96E-05,0.004182388,6.48E-06,0.01670849,0.114707867,0.131416357,0.001916595,8,6.200502653,298.96
0,0,0.757615747,1,0,0.757615747,0.000337838,0.018405254,0.707106781,0.725512036,0.01301448,0,1,2960
0,0,0.150114615,0.513151664,0,0.112772928,1.33E-05,0.004999,0.577350269,0.582349269,0.002886174,0,1.042883919,20915
17.17710355,0.081123245,0.025572906,0.04459075,0.000240825,0.000428953,0.000111269,0.034060135,0.075377836,0.109437971,0.002567379,104,25.50058072,98.93714286
0.093746251,0.000114129,0.04272584,0.058740621,5.45E-06,0.016502077,7.82E-06,0.010697788,0.213200716,0.223898504,0.002280776,1,2.037884858,849.4761905
4.934640949,0.021549748,0.069761372,0.026849922,0.000108596,0.000820459,1.84E-05,0.022321651,0.068041382,0.090363033,0.001518796,47,38.28514457,358.1534884
11.1935256,0.006510937,0.051566259,0.031296255,1.71E-05,0.001600449,5.06E-06,0.007621606,0.050767308,0.058388914,0.000386928,114,27.48466365,1225.235142
0.386775517,4.99E-05,0.08337193,0.201172403,9.97E-06,0.044764818,9.45E-06,0.004999,0.40824829,0.413247291,0.002040833,2,1.005797826,8069
0.725514855,0.000199432,0.071029074,0.108220999,1.42E-05,0.020325532,3.49E-06,0.004999,0.25819889,0.26319789,0.001290736,8,2.701361989,7744.785714
1.502514067,0.007767996,0.043287244,0.036516161,0.000141723,0.002085187,2.46E-05,0.023094011,0.132453236,0.155547246,0.003058876,15,10.82390608,367.8928571
5.691830808,0.039401103,0.08176777,0.021001127,0.00012641,0.001033997,3.46E-05,0.034259435,0.046524211,0.080783646,0.001593893,50,59.92831962,112.0932755
0.073830359,0.001709402,0.09425741,0.500117291,0.000856164,0.063636882,0.000856365,0.041630545,0.577350269,0.618980814,0.024035406,1,1.298611111,381.5
0,0,0.223631331,1,0,0.223631331,2.49E-05,0.004999,0.707106781,0.712105781,0.003534827,0,1,40108
9.81062953,0.00932376,0.149048821,0.158385081,8.35E-05,0.002269557,3.99E-05,0.010380685,0.094072087,0.104452772,0.000976533,87,29.02629594,2419.482143
2.645678852,0.003532529,0.003351689,0.00792691,9.03E-06,0.001775672,6.35E-06,0.018405254,0.076923077,0.095328331,0.001415789,12,2.046424941,29.57142857
3.369201023,0.000871058,0.034167311,0.034770955,8.08E-06,0.002833606,2.35E-06,0.004999,0.095782629,0.100781629,0.000478817,35,6.568811696,2441.925926
1.677083274,0.001323472,0.07492143,0.052597457,2.25E-05,0.005917279,6.21E-06,0.008972309,0.129099445,0.138071754,0.00115832,17,10.1698736,2233.779661
0,0,0.757615747,1,0,0.757615747,0.000337838,0.018405254,0.707106781,0.725512036,0.01301448,0,1,2960
1.888498546,0.00738189,0.032248937,0.114495378,0.00035256,0.003387889,9.08E-05,0.022355092,0.213200716,0.235555808,0.004766122,15,4.829,467.3809524
4.014213065,0.003129771,0.058709888,0.054165304,3.83E-05,0.002358336,7.12E-06,0.008751751,0.10976426,0.118516011,0.000960629,41,12.9463807,2063.121951
0,0,0.091215913,1,0,0.091215913,0.000282486,0.016835876,0.707106781,0.723942657,0.011904762,0,1,3540
12.41481983,0.006992218,0.041155852,0.025218791,1.16E-05,0.001052927,5.04E-06,0.007621606,0.040064154,0.04768576,0.000305353,124,32.49564308,901.585209
0.095140689,2.49E-05,0.084653891,0.133158768,2.77E-06,0.031003906,4.65E-06,0.004999,0.316227766,0.321226766,0.001580823,1,1.811245783,8078
0,0,0.118529231,0.26142189,0,0.080486908,3.14E-05,0.010697788,0.447213595,0.457911383,0.004784196,0,1.146160009,2505
0,0,0.18118009,1,0,0.18118009,0.001865672,0.043895128,0.707106781,0.751001909,0.031038543,0,1,536
0,0,0.118826702,0.34759065,0,0.075726051,9.63E-06,0.004999,0.5,0.504999,0.0024995,0,1.096838685,14665.66667
0,0,0.631417118,1,0,0.631417118,0.000116347,0.010785786,0.707106781,0.717892567,0.007626702,0,1,8595
0,0,0.150747352,1,0,0.150747352,0.001615509,0.040927275,0.707106781,0.748034057,0.028939954,0,1,619
0.254338874,0.001356852,0.040504989,0.033006004,3.76E-05,0.00755735,2.64E-05,0.026379807,0.162221421,0.188601228,0.00427937,2,2.625348189,102.5675676
0,0,0.059069895,0.07905965,0,0.033944873,2.67E-05,0.017823075,0.267261242,0.285084317,0.004763417,0,1.249126152,302.3846154
12.43125349,0.008788689,0.059279538,0.027420989,2.26E-05,0.00143214,5.66E-06,0.008972309,0.050125471,0.05909778,0.000449741,115,30.48965462,1008.964736
27.76580864,0.013777268,0.021177335,0.020002098,3.01E-05,3.90E-05,6.21E-05,0.046274481,0.035759927,0.082034408,0.001654772,180,464.248927,72.33290653
6.800665179,0.007742768,0.028627361,0.014895253,1.31E-05,0.001004864,4.47E-06,0.010697788,0.039840954,0.050538741,0.00042621,72,25.17031018,350.45469
5.853278382,0.004410741,0.078806163,0.036517671,2.52E-05,0.002715668,5.18E-06,0.008972309,0.074953169,0.083925478,0.000672503,57,21.41172208,1576.384181
0,0,0.319481332,1,0,0.319481332,0.00011439,0.010697788,0.707106781,0.717804569,0.007564478,0,1,8742
10.61991906,0.002179567,0.014499689,0.015248834,6.18E-06,0.00097971,3.43E-06,0.004999,0.052999894,0.057998894,0.000264946,88,7.482569037,850.8535211
0,0,0.032811534,0.021878994,0,0.009405091,0.00032124,0.119522861,0.134839972,0.254362833,0.016116459,0,2.666666667,3.5
7.453903895,0.056349206,0.056808386,0.01623946,0.000161131,0.000594849,3.57E-05,0.041702883,0.037424059,0.079126942,0.001560691,71,83.85365854,76.65497896
77.43688893,0.157309942,0.051407938,0.024630321,0.000186403,0.000144639,7.02E-05,0.064549722,0.018499496,0.083049218,0.001194137,538,214.1046025,55.43854844
0.607555956,0.0004573,0.066885723,0.11991586,5.08E-05,0.036234618,2.49E-05,0.010697788,0.316227766,0.326925554,0.003382938,4,1.250772576,1215.222222
0,0,0.196380883,0.505252936,0,0.161149883,5.79E-05,0.010697788,0.577350269,0.588048057,0.006176371,0,1.064781962,4655
5.942476528,0.00146664,0.038281634,0.0301044,8.22E-06,0.00236611,2.44E-06,0.004999,0.074535599,0.0795346,0.000372603,59,10.31113333,2314.798883
7.068624841,0.001638937,0.027993035,0.024752296,7.22E-06,0.001711899,2.76E-06,0.004999,0.06608186,0.07108086,0.000330343,66,9.469448957,1669.780702
3.309625092,0.00087197,0.047564232,0.050976169,1.32E-05,0.004665669,2.42E-06,0.004999,0.122169444,0.127168445,0.000610725,35,6.07394727,3693.833333
0.314733179,0.004862237,0.026577605,0.035670965,0.000142694,0.003995543,7.36E-05,0.041630545,0.164398987,0.206029532,0.006844019,3,3.538194444,59.88888889
10.69584396,0.064126394,0.022633827,0.051603824,0.000325754,0.000683789,0.000108304,0.034060135,0.117041147,0.151101282,0.003986437,69,12.28339141,116.9305556
5.428890127,0.01525553,0.067473159,0.025967765,0.000182729,0.005221835,7.30E-06,0.015992326,0.108465229,0.124457554,0.001734611,60,16.71655155,777.9166667
2.936053481,0.001986856,0.042459511,0.050090935,3.76E-05,0.003116652,1.01E-05,0.008751751,0.136082763,0.144834514,0.001190962,26,6.714132516,1654.90566
0.82582485,0.000464091,0.064431366,0.132478967,4.64E-05,0.0314406,1.08E-05,0.007621606,0.301511345,0.30913295,0.002298001,8,1.764203555,3042.1
0.163157417,0.000337724,0.412975371,0.514599639,0.000168919,0.383571266,0.000204616,0.018405254,0.577350269,0.595755524,0.010626279,1,1.032531345,1528.5
3.037460685,0.003211648,0.055899324,0.064788093,4.96E-05,0.001814375,1.14E-05,0.010380685,0.123091491,0.133472176,0.001277774,30,12.26188167,1755.661538
3.242629818,0.009148666,0.056541563,0.030648087,0.000148541,0.006571438,8.85E-06,0.015992326,0.125988158,0.141980483,0.002014844,36,11.83474034,746.1612903
4.654941559,0.003590253,0.066059252,0.052241558,4.56E-05,0.00277921,7.55E-06,0.008751751,0.111803399,0.120555149,0.000978475,47,13.70187668,2266.164557
0.167612371,0.000116333,0.348269707,0.50426535,5.82E-05,0.317235911,6.95E-05,0.010785786,0.577350269,0.588136055,0.006227176,1,1.00884235,4335.5
0.177183658,4.99E-05,0.087388766,0.14893663,6.23E-06,0.033847152,4.53E-06,0.004999,0.333333333,0.338332334,0.001666333,2,1.796101462,9017.5
2.777035869,0.022924901,0.061587396,0.011565701,7.68E-05,0.000730174,1.71E-05,0.03496418,0.047351372,0.082315552,0.001655602,29,53.52264382,105.4292135
0.162529408,7.66E-05,0.057949514,0.505870476,3.83E-05,0.040287144,5.11E-05,0.008751751,0.577350269,0.58610202,0.005052826,1,1.012026044,6608
5.044252356,0.005772931,0.106844464,0.05312951,5.69E-05,0.002227803,7.99E-06,0.010380685,0.098532928,0.108913613,0.001022839,54,26.11003341,2382.617647
0.610022514,0.000149559,0.048832332,0.087771471,9.35E-06,0.015833324,4.26E-06,0.004999,0.242535625,0.247534625,0.001212436,6,1.64095964,4114.5625
0.131520121,0.000116333,0.37534638,0.527730758,5.82E-05,0.327565461,7.43E-05,0.010785786,0.577350269,0.588136055,0.006227176,1,1.064805119,4576
0.553004427,0.001640689,0.031892769,0.073666382,9.68E-05,0.006072405,2.80E-05,0.017122183,0.23570226,0.252824444,0.004035737,6,2.649266862,596.0588235
2.534228206,0.001987616,0.059206202,0.062196836,4.15E-05,0.003686398,7.69E-06,0.008751751,0.142857143,0.151608893,0.00125025,26,9.380850249,2553.5625
0.629138378,0.000390137,0.027608134,0.0645986,2.17E-05,0.012187528,8.98E-06,0.008972309,0.229415734,0.238388043,0.002058389,5,1.254166331,922.8333333
0.356538783,0.000306208,0.055331208,0.16296526,3.83E-05,0.014247526,1.42E-05,0.008751751,0.333333333,0.342085084,0.00291725,4,2.852163922,4656.625
0.090642352,0.000312695,0.070984413,0.086902632,2.61E-05,0.032834175,2.74E-05,0.017749926,0.277350098,0.295100024,0.004922944,1,1.595650804,425.25
0.346981799,0.024,0.051937554,0.044847124,0.001071429,0.010558774,0.000475283,0.101015254,0.185695338,0.286710593,0.018758062,3,3.556701031,13.25
0.44994999,0.007772021,0.033487527,0.059996498,0.000356379,0.010122334,0.000206608,0.052414242,0.204124145,0.256538387,0.010699012,3,2.316804408,36.86956522
15.22306543,0.101289134,0.04536715,0.03128372,0.000321657,0.000407333,0.000122777,0.067884423,0.040258484,0.108142907,0.002732924,110,65.15740741,54.37824675
6.714589678,0.029095792,0.078077865,0.025875696,0.000112902,0.000841208,1.98E-05,0.022321651,0.059028134,0.081349785,0.001317605,65,48.12662014,338.506993
1.590685906,0.001325329,0.056017975,0.049802894,3.24E-05,0.007304254,5.38E-06,0.008972309,0.15430335,0.163275659,0.001384457,17,6.238950165,1988.634146
4.131236147,0.17037037,0.096395798,0.080253637,0.00371447,0.004680157,0.001377339,0.108465229,0.123091491,0.23155672,0.013351147,23,17.36904762,22.6
0.784567181,0.020618557,0.028199086,0.030182729,0.000487716,0.0042112,9.39E-05,0.053605627,0.144337567,0.197943194,0.007737306,8,6.755043228,50.10638298
0.140297836,0.000114351,0.121689018,0.256969322,2.86E-05,0.081561626,3.59E-05,0.010697788,0.447213595,0.457911383,0.004784196,1,1.106443859,2418.75
0,0,0.631417118,1,0,0.631417118,0.000116347,0.010785786,0.707106781,0.717892567,0.007626702,0,1,8595
0,0,0.091215913,1,0,0.091215913,0.000282486,0.016835876,0.707106781,0.723942657,0.011904762,0,1,3540
0,0,0.319481332,1,0,0.319481332,0.00011439,0.010697788,0.707106781,0.717804569,0.007564478,0,1,8742
0.789460867,0.000535824,0.036354174,0.137663298,4.47E-05,0.008140368,2.36E-05,0.008751751,0.277350098,0.286101849,0.002427299,7,2.395327461,2607.5
0,0,0.085893343,0.103084389,0,0.047034476,3.29E-05,0.017823075,0.301511345,0.31933442,0.005373859,0,1.608198284,506.1
0.19286735,0.000228467,0.051376594,0.082033732,1.63E-05,0.023819068,1.06E-05,0.010697788,0.25819889,0.268896678,0.002762157,2,1.580290718,987.2857143
0.113148136,2.49E-05,0.079187479,0.133946057,3.12E-06,0.032438354,4.86E-06,0.004999,0.333333333,0.338332334,0.001666333,1,1.414994377,7098.75
0,0,0.031019789,0.260978349,0,0.012988911,0.000139252,0.023094011,0.447213595,0.470307606,0.010327956,0,1.551760939,734.5
102.9417868,0.025628498,0.002993643,0.013166587,4.38E-06,4.87E-05,4.67E-06,0.008972309,0.037932162,0.046904471,0.000340339,577,41.42323484,453.7867435
0.169104505,0.002873563,0.025470103,0.035227784,7.60E-05,0.003959853,0.0001385,0.057448499,0.150755672,0.208204171,0.008660687,1,2.844370861,20.86046512
12.61253626,0.023295071,0.007348957,0.041428219,3.39E-05,0.000102315,0.00010975,0.022355092,0.094491118,0.11684621,0.002112358,69,17.2435,177.7747748
0,0,0.223631331,1,0,0.223631331,2.49E-05,0.004999,0.707106781,0.712105781,0.003534827,0,1,40108
0,0,0.086958575,0.111531916,0,0.029748031,3.54E-06,0.004999,0.301511345,0.306510345,0.001507255,0,1.883318755,7560.2
1.298680348,0.00024929,0.044182099,0.078054172,1.56E-05,0.015082686,6.06E-06,0.004999,0.242535625,0.247534625,0.001212436,10,1.412445333,3544.25
0,0,0.048305565,0.0521741,0,0.011393527,1.59E-05,0.01670849,0.208514414,0.225222904,0.003483961,0,2.365540352,389.0909091
0.365731501,0.001020148,0.048845439,0.071664149,6.40E-05,0.021140378,2.13E-05,0.015992326,0.242535625,0.258527951,0.003878709,4,2.133282169,521.1875
0,0,0.223631331,1,0,0.223631331,2.49E-05,0.004999,0.707106781,0.712105781,0.003534827,0,1,40108
3.396093345,0.02373247,0.02545091,0.026647506,0.000164616,0.001203683,8.90E-05,0.036442026,0.076028592,0.112470618,0.002770636,22,9.872340426,46.13953488
